Index,Modification,Speaker,Start Time,End Time,Script
102,수정결과,B,786989,799150,아마 내일이나 모레쯤 아마 의원총회를 해서 입장을 정리할 거고 아마 당론으로 입법 제안을 하게 될 테니까 이 권력 분산형 새로운 정치체제는 기대하셔도 되지 않을까 좋지 않을까 싶습니다.
103,인식결과,1,799380,800940,안철수 후보께서 먼저
103,수정결과,A,799380,800940,안철수 후보께서 먼저
104,인식결과,6,800940,809820,제가 이 후부께 물어본 것 자체에 대한 답을 지금 하지 않으셨어요. 제가 이렇게 물어본 이야기는
104,수정결과,F,800940,809820,제가 이 후부께 물어본 것 자체에 대한 답을 지금 하지 않으셨어요. 제가 이렇게 물어본 이야기는
105,인식결과,6,809820,817919,개헌 이전에 할 수 있는 핵심적인 부분이 무엇인가 물어봤는데 좀 곁다리만 도진 것 같습니다. 사실
105,수정결과,F,809820,817919,개헌 이전에 할 수 있는 핵심적인 부분이 무엇인가 물어봤는데 좀 곁다리만 도진 것 같습니다. 사실
106,인식결과,6,817919,823160,제가 생각할 때 가장 중요한 것은 지금 현재의 청와대 정부
106,수정결과,F,817919,823160,제가 생각할 때 가장 중요한 것은 지금 현재의 청와대 정부
107,인식결과,6,823160,837360,그러니까 청와대에서 비서관들이 우리나라를 전체를 운영하는 이런 기형적인 형태를 고쳐야 된다 그런데 그것은 개헌하기 이전에 할 수 있다는 그런 말씀을 드리고 싶었습니다. 저는 안철수 행정부가 되면
107,수정결과,F,823160,837360,그러니까 청와대에서 비서관들이 우리나라를 전체를 운영하는 이런 기형적인 형태를 고쳐야 된다 그런데 그것은 개헌하기 이전에 할 수 있다는 그런 말씀을 드리고 싶었습니다. 저는 안철수 행정부가 되면
108,인식결과,6,837360,842520,전체적인 청와대 규모를 반으로 줄이고
108,수정결과,F,837360,842520,전체적인 청와대 규모를 반으로 줄이고
109,인식결과,6,842520,850479,그리고 또 책임총리 그다음에 또 책임 장관들로 구성된 국무회의에서 모든 것을 결정하는
109,수정결과,F,842520,850479,그리고 또 책임총리 그다음에 또 책임 장관들로 구성된 국무회의에서 모든 것을 결정하는
110,인식결과,6,850479,859980,그것이 정상화 아니겠습니까 저는 그런 대답을 기대했는데 그런 대답은 말씀하시지 않아서 좀 실망스러웠습니다.
110,수정결과,F,850479,859980,그것이 정상화 아니겠습니까 저는 그런 대답을 기대했는데 그런 대답은 말씀하시지 않아서 좀 실망스러웠습니다.
111,인식결과,1,859980,861440,윤석열 후보 발로 가시죠
111,수정결과,A,859980,861440,윤석열 후보 발로 가시죠
112,인식결과,3,862280,863690,일단은
112,수정결과,C,862280,863690,일단은
113,인식결과,3,864930,875790,권력구조 개편에 관한 이런 담론들이 개헌으로 이어지는 이런 담론들은 국민들의 뜻이 어떤지를
113,수정결과,C,864930,875790,권력구조 개편에 관한 이런 담론들이 개헌으로 이어지는 이런 담론들은 국민들의 뜻이 어떤지를
114,인식결과,3,876229,887770,살펴서 또 여러 전문가들 의정 경험자들이 논의를 해야 되는데 우리 송영길 민주당 대표가 지난번에도 1차로
114,수정결과,C,876229,887770,살펴서 또 여러 전문가들 의정 경험자들이 논의를 해야 되는데 우리 송영길 민주당 대표가 지난번에도 1차로
115,인식결과,3,887770,893650,3선 이상 금지한다는 등 이런 어떻게 보면 정치 쇼에 가까운
115,수정결과,C,887770,893650,3선 이상 금지한다는 등 이런 어떻게 보면 정치 쇼에 가까운
116,인식결과,3,893729,899330,그런 제안을 했고 민주당 내부에서도 지지를 받지 못했습니다.
116,수정결과,C,893729,899330,그런 제안을 했고 민주당 내부에서도 지지를 받지 못했습니다.
117,인식결과,3,899330,908250,그런데 이런 중요한 개헌 담론들이 선거를 불과 열흘 앞두고 이렇게 전격 제한이 돼서
117,수정결과,C,899330,908250,그런데 이런 중요한 개헌 담론들이 선거를 불과 열흘 앞두고 이렇게 전격 제한이 돼서
118,인식결과,3,908250,922650,정권교체라고 하는 거대한 민심의 흐름을 정치교체라고 하는 이런 프레임으로 치환하는 선거 전략으로 이것이 악용되지 않을까 참 우려가 되고요
118,수정결과,C,908250,922650,정권교체라고 하는 거대한 민심의 흐름을 정치교체라고 하는 이런 프레임으로 치환하는 선거 전략으로 이것이 악용되지 않을까 참 우려가 되고요
119,인식결과,3,922830,933609,그리고 민주당 입장에서는 선거 열흘을 앞두고 이런 것을 한다는 것 자체가 민주당은 실천하지 못하는 정당이라는 걸 이미 입증을 했습니다.
119,수정결과,C,922830,933609,그리고 민주당 입장에서는 선거 열흘을 앞두고 이런 것을 한다는 것 자체가 민주당은 실천하지 못하는 정당이라는 걸 이미 입증을 했습니다.
120,인식결과,3,933609,943490,지난번에도 연동형 비례대표를 정의당의 협조를 받아서 해 놓고 바로 위성정당을 만들어서 우리 정의당을
120,수정결과,C,933609,943490,지난번에도 연동형 비례대표를 정의당의 협조를 받아서 해 놓고 바로 위성정당을 만들어서 우리 정의당을
121,인식결과,3,943530,951740,뒤통수 치고 배신을 했습니다. 그래서 저는 이 진정성이 좀 의심이 많이 되고 또
121,수정결과,C,943530,951740,뒤통수 치고 배신을 했습니다. 그래서 저는 이 진정성이 좀 의심이 많이 되고 또
122,인식결과,3,952180,961740,만약에 이거를 대선의 공약으로 내세울 거라면 선거 캠페인이 시작이 되면서 해야 될 문제인데 이거 뭐
122,수정결과,C,952180,961740,만약에 이거를 대선의 공약으로 내세울 거라면 선거 캠페인이 시작이 되면서 해야 될 문제인데 이거 뭐
123,인식결과,3,961780,970440,이제 투표가 내일 모레인데 이런 얘기들이 과연 이게 정상적인 국민들의 논의와
123,수정결과,C,961780,970440,이제 투표가 내일 모레인데 이런 얘기들이 과연 이게 정상적인 국민들의 논의와
124,인식결과,3,970630,975480,이런 고민들을 담을 수 있을지 우려가 많이 됩니다.
124,수정결과,C,970630,975480,이런 고민들을 담을 수 있을지 우려가 많이 됩니다.
125,인식결과,1,975480,977040,
125,수정결과,A,975480,977040,
126,인식결과,2,978030,988840,우리 안철수 후보님 제가 말씀드린 것은 구체적인 행정 체제가 아니고 헌법 개정 이전에 법률 개정을 통해서 할 수 있는 것들을 우리가 하자 이 말씀이었다는 말씀을 하나 드립니다.
126,수정결과,B,978030,988840,우리 안철수 후보님 제가 말씀드린 것은 구체적인 행정 체제가 아니고 헌법 개정 이전에 법률 개정을 통해서 할 수 있는 것들을 우리가 하자 이 말씀이었다는 말씀을 하나 드립니다.
127,인식결과,2,989780,1002739,우리 윤석열 후보님 제가 윤석열 후보님 보면 가끔씩 정말 이상하다는 생각이 들 때가 있어요. 모르고 그러시는 건지 알고도 일부러 그러시는 건지 잘 모르겠는데 이 위성정당 문제는
127,수정결과,B,989780,1002739,우리 윤석열 후보님 제가 윤석열 후보님 보면 가끔씩 정말 이상하다는 생각이 들 때가 있어요. 모르고 그러시는 건지 알고도 일부러 그러시는 건지 잘 모르겠는데 이 위성정당 문제는
128,인식결과,2,1002739,1009880,국민의 힘에서 먼저 시작해서 민주당이 어쩔 수 없이 따라간 겁니다. 그래서 그때 당시에 저는
128,수정결과,B,1002739,1009880,국민의 힘에서 먼저 시작해서 민주당이 어쩔 수 없이 따라간 겁니다. 그래서 그때 당시에 저는
129,인식결과,2,1009880,1020380,국민의힘이 그러더라도 우리는 하지 말자 이거 내부적으로 주장했다가 결국 관찰은 안 됐는데 국민의힘이 먼저 한 일을 어떻게 민주당이 그랬다고 하는지
129,수정결과,B,1009880,1020380,국민의힘이 그러더라도 우리는 하지 말자 이거 내부적으로 주장했다가 결국 관찰은 안 됐는데 국민의힘이 먼저 한 일을 어떻게 민주당이 그랬다고 하는지
130,인식결과,2,1020380,1027239,좀 이해가 안 되는데 이따가 한번 몰라서 그런 건지 아니면 알고도 그러시는 건지 답변 하나 부탁드리고요
130,수정결과,B,1020380,1027239,좀 이해가 안 되는데 이따가 한번 몰라서 그런 건지 아니면 알고도 그러시는 건지 답변 하나 부탁드리고요
131,인식결과,2,1028380,1036390,쇼다라고 하시는데 저는 이 정치 개혁을 통해서 국민들의 민의가 반영되는 제3의 선택이 가능한 정치로 만들자
131,수정결과,B,1028380,1036390,쇼다라고 하시는데 저는 이 정치 개혁을 통해서 국민들의 민의가 반영되는 제3의 선택이 가능한 정치로 만들자
132,인식결과,2,1036780,1049400,우리 국민 여러분께서 보시는 것처럼 수도권에는 2명 시의원 구의원 뽑아서 둘 중에 하나는 반드시 되지 않습니까 그 제3당은 안 되는 거예요. 3인 이상 하게 돼 있는 거 지금 조례로 다 바꿔놨는데
132,수정결과,B,1036780,1049400,우리 국민 여러분께서 보시는 것처럼 수도권에는 2명 시의원 구의원 뽑아서 둘 중에 하나는 반드시 되지 않습니까 그 제3당은 안 되는 거예요. 3인 이상 하게 돼 있는 거 지금 조례로 다 바꿔놨는데
133,인식결과,2,1049400,1055339,이런 거 고치자고 한 게 제가 아주 오랜 숙원이고 오래 전부터 밝혔던 입장이다. 이 말씀드립니다.
133,수정결과,B,1049400,1055339,이런 거 고치자고 한 게 제가 아주 오랜 숙원이고 오래 전부터 밝혔던 입장이다. 이 말씀드립니다.
134,인식결과,2,1055880,1069260,그리고 윤 후보님 말씀 마저 드리는 김에 위성정당 먼저 시작해가지고 그렇게 한 거 저희는 계속 사과드리고 있지 않습니까 우리 제3당에 사과드리고 있는데 국민의힘 먼저 그렇게 위성정당 만든 거
134,수정결과,B,1055880,1069260,그리고 윤 후보님 말씀 마저 드리는 김에 위성정당 먼저 시작해가지고 그렇게 한 거 저희는 계속 사과드리고 있지 않습니까 우리 제3당에 사과드리고 있는데 국민의힘 먼저 그렇게 위성정당 만든 거
135,인식결과,2,1069260,1074800,사과하실 의향 없으신지 지금 조금 전에 하신 말씀도 사과할 의향이 없으신지 한번 여쭤보겠습니다.
135,수정결과,B,1069260,1074800,사과하실 의향 없으신지 지금 조금 전에 하신 말씀도 사과할 의향이 없으신지 한번 여쭤보겠습니다.
136,인식결과,3,1074880,1076240,제가 답변을 할까요.
136,수정결과,C,1074880,1076240,제가 답변을 할까요.
137,인식결과,1,1076880,1078740,하셔도 되고 안 하셔도 됩니다.
137,수정결과,A,1076880,1078740,하셔도 되고 안 하셔도 됩니다.
138,인식결과,3,1079480,1082140,연동형 비례대표제는
138,수정결과,C,1079480,1082140,연동형 비례대표제는
139,인식결과,3,1082180,1095939,저는 그때 정치를 하지 않았습니다마는 국민의힘의 전신인 자유한국당 또 미래통합당에서는 반대를 했습니다. 그런데 이걸 패스트트랙으로 밀어붙여서
139,수정결과,C,1082180,1095939,저는 그때 정치를 하지 않았습니다마는 국민의힘의 전신인 자유한국당 또 미래통합당에서는 반대를 했습니다. 그런데 이걸 패스트트랙으로 밀어붙여서
140,인식결과,3,1095939,1102719,원래 선거제도라고 하는 것은 그래도 여러 당들이 합의를 해야 되고
140,수정결과,C,1095939,1102719,원래 선거제도라고 하는 것은 그래도 여러 당들이 합의를 해야 되고
141,인식결과,3,1102719,1115140,의석수 가지고 밀어붙인 역사가 없습니다. 더구나 제1야당의 반대를 물리치고 이걸 패스트트랙으로 밀어붙인 예가 없습니다. 그렇기 때문에
